interval,value
original_residuals_step_2,9.5902695e-05
original_residuals_step_2,0.000100180005
original_residuals_step_2,1.4701291e-05
original_residuals_step_2,5.354567e-05
original_residuals_step_2,7.1662886e-05
original_residuals_step_2,-0.00027918117
original_residuals_step_2,2.6781068e-05
original_residuals_step_2,0.00010070861
original_residuals_step_2,4.7485184e-05
original_residuals_step_2,6.467185e-05
original_residuals_step_2,9.1892216e-05
original_residuals_step_2,6.628489e-05
original_residuals_step_2,7.620848e-05
original_residuals_step_2,-7.3807023e-06
original_residuals_step_2,1.4307057e-05
original_residuals_step_2,6.690979e-05
original_residuals_step_2,8.272161e-05
original_residuals_step_2,9.8756675e-05
original_residuals_step_2,7.648447e-05
original_residuals_step_2,9.150291e-05
original_residuals_step_2,0.00010482291
original_residuals_step_2,9.011998e-05
original_residuals_step_2,9.486712e-05
original_residuals_step_2,7.9167614e-05
original_residuals_step_2,6.365588e-05
original_residuals_step_2,-1.6945778e-05
original_residuals_step_2,0.00010266122
original_residuals_step_2,0.00010606397
original_residuals_step_2,7.788777e-05
original_residuals_step_2,-0.00010259262
original_residuals_step_2,5.4062955e-05
original_residuals_step_2,7.348455e-05
original_residuals_step_2,0.00010209553
original_residuals_step_2,9.39755e-05
original_residuals_step_2,0.00011312163
original_residuals_step_2,9.520122e-05
original_residuals_step_2,8.546209e-05
original_residuals_step_2,6.155928e-05
original_residuals_step_2,-6.439118e-05
original_residuals_step_2,4.9074086e-05
original_residuals_step_2,3.6183243e-05
original_residuals_step_2,4.9632e-05
original_residuals_step_2,6.8041394e-05
original_residuals_step_2,3.6391277e-05
original_residuals_step_2,9.128716e-05
original_residuals_step_2,8.947463e-05
original_residuals_step_2,5.51922e-05
original_residuals_step_2,9.692823e-05
original_residuals_step_2,0.000103685335
original_residuals_step_2,6.712274e-05
original_residuals_step_2,7.4557516e-05
original_residuals_step_2,7.220988e-05
original_residuals_step_2,8.937475e-05
original_residuals_step_2,0.00010492405
original_residuals_step_2,8.37429e-05
original_residuals_step_2,0.00011998377
original_residuals_step_2,0.0001109324
original_residuals_step_2,9.342729e-05
original_residuals_step_2,0.00010236302
original_residuals_step_2,7.80073e-05
original_residuals_step_2,8.4071624e-05
original_residuals_step_2,2.9450122e-05
original_residuals_step_2,-0.00012371235
original_residuals_step_3,3.8797836e-05
original_residuals_step_3,0.00016607073
original_residuals_step_3,8.027027e-05
original_residuals_step_3,0.00010852309
original_residuals_step_3,-4.0679413e-05
original_residuals_step_3,7.462385e-05
original_residuals_step_3,8.83306e-05
