interval,value
original_residuals_step_3,2.6881135e-06
original_residuals_step_3,-3.8903367e-05
original_residuals_step_3,9.583469e-06
original_residuals_step_3,2.4555666e-05
original_residuals_step_3,1.124281e-06
original_residuals_step_3,4.127851e-06
original_residuals_step_3,3.7350546e-06
original_residuals_step_3,1.6581213e-05
original_residuals_step_3,-3.123514e-06
original_residuals_step_3,-1.6686266e-05
original_residuals_step_3,-0.00040354632
original_residuals_step_3,-0.000589225
original_residuals_step_3,0.0001229047
original_residuals_step_3,5.6339668e-05
original_residuals_step_3,-0.00019482398
original_residuals_step_3,4.5885055e-05
original_residuals_step_3,5.564838e-05
original_residuals_step_3,-4.479276e-06
original_residuals_step_3,-0.00015614612
original_residuals_step_3,-0.00021042048
original_residuals_step_3,0.00011833291
original_residuals_step_3,6.769655e-05
original_residuals_step_3,-4.458017e-05
original_residuals_step_3,-2.6289134e-05
original_residuals_step_3,6.0807855e-05
original_residuals_step_3,1.246883e-05
original_residuals_step_3,-5.955022e-06
original_residuals_step_3,-3.3480173e-06
original_residuals_step_3,-6.245063e-05
original_residuals_step_3,4.5019915e-05
original_residuals_step_3,-0.0005847973
original_residuals_step_3,4.093208e-05
original_residuals_step_3,-0.00044126055
original_residuals_step_3,-5.2578063e-05
original_residuals_step_3,9.696117e-05
original_residuals_step_3,-0.00010268505
original_residuals_step_3,-4.7169946e-05
original_residuals_step_3,-9.353862e-05
original_residuals_step_3,0.00010214171
original_residuals_step_4,-0.0014300589
original_residuals_step_4,5.3397423e-05
original_residuals_step_4,0.00011758082
original_residuals_step_4,0.00017335339
original_residuals_step_4,0.00017999132
original_residuals_step_4,0.00018584983
original_residuals_step_4,-2.0716572e-05
original_residuals_step_4,-0.00019860608
original_residuals_step_4,3.0103678e-05
original_residuals_step_4,0.0002118744
original_residuals_step_4,6.390798e-05
original_residuals_step_4,0.00017976161
original_residuals_step_4,-0.00016791662
original_residuals_step_4,-2.683494e-05
original_residuals_step_4,0.00015104224
original_residuals_step_4,0.0001505349
original_residuals_step_4,0.0001698997
original_residuals_step_4,0.0001862294
original_residuals_step_4,-2.9561437e-05
original_residuals_step_4,-0.00015572138
original_residuals_step_4,3.755484e-05
original_residuals_step_4,3.1047675e-05
original_residuals_step_4,2.2449247e-05
original_residuals_step_4,-5.92933e-05
original_residuals_step_4,0.00014001608
original_residuals_step_4,0.00012729058
original_residuals_step_4,-0.0013727668
original_residuals_step_4,0.00012146454
original_residuals_step_4,0.00017532699
original_residuals_step_4,-6.703791e-06
original_residuals_step_4,0.00010638932
original_residuals_step_4,0.00021637684
original_residuals_step_4,0.00023222734
original_residuals_step_4,0.00023168206
original_residuals_step_4,0.00020840642
original_residuals_step_4,0.00018860688
original_residuals_step_4,0.00019872468
original_residuals_step_4,-0.00017946873
original_residuals_step_4,0.00016565266
original_residuals_step_4,-8.1929014e-05
original_residuals_step_4,0.00020030097
original_residuals_step_4,0.00015981148
original_residuals_step_4,5.829232e-05
original_residuals_step_4,-1.3667337e-05
original_residuals_step_4,-2.4976216e-05
original_residuals_step_4,7.0657064e-05
original_residuals_step_4,-0.00021562366
original_residuals_step_4,0.0001483869
original_residuals_step_4,-0.00045133548
original_residuals_step_4,3.3390505e-05
original_residuals_step_4,0.00013149282
original_residuals_step_4,-1.9910542e-05
original_residuals_step_4,-3.330187e-05
original_residuals_step_4,0.000142484
original_residuals_step_4,0.000116224306
original_residuals_step_4,1.0702017e-05
original_residuals_step_4,-0.0001767553
original_residuals_step_4,-0.00027412624
original_residuals_step_4,0.0001273269
original_residuals_step_4,2.0387408e-05
original_residuals_step_4,0.00013447579
original_residuals_step_4,9.14554e-05
original_residuals_step_4,-0.0001257008
original_residuals_step_4,0.0001658641
original_residuals_step_4,-2.8245267e-08
original_residuals_step_4,1.9328625e-05
original_residuals_step_4,-2.0050276e-05
original_residuals_step_4,-0.00012974156
original_residuals_step_4,-1.875416e-05
original_residuals_step_4,0.00010641139
original_residuals_step_4,-2.8543203e-05
original_residuals_step_4,1.8950748e-05
original_residuals_step_4,-7.3290576e-05
original_residuals_step_4,9.1396934e-05
original_residuals_step_4,-0.0001565972
original_residuals_step_4,0.00014473793
original_residuals_step_4,-5.627895e-06
original_residuals_step_4,-9.5207746e-05
original_residuals_step_4,-7.770032e-05
original_residuals_step_4,0.00011489362
original_residuals_step_4,0.00017357046
original_residuals_step_4,4.5914625e-05
original_residuals_step_4,7.839526e-05
original_residuals_step_4,4.0734783e-05
original_residuals_step_4,0.000102173835
original_residuals_step_4,3.5526537e-05
original_residuals_step_4,-0.00013681994
original_residuals_step_4,-2.9379276e-05
original_residuals_step_4,-0.0002413518
original_residuals_step_4,5.7024285e-05
original_residuals_step_4,2.09403e-05
original_residuals_step_4,-8.821487e-06
original_residuals_step_4,-1.1486045e-06
original_residuals_step_4,7.6426986e-05
original_residuals_step_4,-0.00015999313
original_residuals_step_4,-0.0003655728
original_residuals_step_4,5.5136523e-05
original_residuals_step_4,7.088667e-05
original_residuals_step_4,-0.00016846537
original_residuals_step_4,-4.0363695e-05
original_residuals_step_4,3.2262396e-05
original_residuals_step_4,-3.7223188e-05
original_residuals_step_4,-9.310557e-05
original_residuals_step_4,-2.3638306e-05
original_residuals_step_5,2.1008127e-05
original_residuals_step_5,3.9606617e-05
original_residuals_step_5,-3.9434628e-05
original_residuals_step_5,-4.4262895e-05
original_residuals_step_5,6.3311454e-06
original_residuals_step_5,2.0664665e-05
original_residuals_step_5,3.4501885e-05
original_residuals_step_5,1.417577e-05
original_residuals_step_5,5.2688272e-05
original_residuals_step_5,-2.1011227e-05
original_residuals_step_5,8.295319e-05
original_residuals_step_5,-7.16027e-07
original_residuals_step_5,5.1898598e-05
original_residuals_step_5,2.9135117e-06
original_residuals_step_5,5.1560535e-05
original_residuals_step_5,3.297695e-05
original_residuals_step_5,2.7428232e-05
original_residuals_step_5,-4.361978e-05
original_residuals_step_5,3.8127422e-05
original_residuals_step_5,-2.5053065e-05
original_residuals_step_5,-5.815678e-05
original_residuals_step_5,-8.112011e-05
original_residuals_step_5,1.774494e-05
original_residuals_step_5,9.996147e-07
original_residuals_step_5,2.4908353e-05
original_residuals_step_5,2.7401766e-06
original_residuals_step_5,-9.135749e-05
original_residuals_step_5,4.099158e-06
original_residuals_step_5,3.7877588e-05
original_residuals_step_5,2.4818775e-05
original_residuals_step_5,5.174916e-05
original_residuals_step_5,6.23707e-05
original_residuals_step_5,9.478204e-06
original_residuals_step_5,3.7724465e-05
original_residuals_step_5,4.7043082e-05
original_residuals_step_5,5.6472345e-05
original_residuals_step_5,1.7321036e-05
original_residuals_step_5,4.6143323e-05
original_residuals_step_5,2.0316511e-05
original_residuals_step_5,-6.0850725e-06
original_residuals_step_5,2.7527643e-05
original_residuals_step_5,4.377883e-05
original_residuals_step_5,7.801857e-06
original_residuals_step_5,8.928626e-06
original_residuals_step_5,2.700559e-05
original_residuals_step_5,-2.4075416e-06
original_residuals_step_5,-1.3821693e-05
original_residuals_step_5,2.3730081e-05
original_residuals_step_5,3.9724997e-05
original_residuals_step_5,3.0707462e-05
original_residuals_step_5,3.5412464e-05
original_residuals_step_5,5.83562e-06
original_residuals_step_5,-0.0009775115
original_residuals_step_5,1.0225398e-05
original_residuals_step_5,0.00013196707
original_residuals_step_5,7.261955e-05
original_residuals_step_5,-6.6653774e-06
original_residuals_step_5,4.67515e-05
original_residuals_step_5,3.701711e-05
original_residuals_step_5,7.3924166e-06
